..\Hed_Seg\data\RS_image_paper_vai\train\train_img\2637.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\2637.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\2637.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\2637.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\2637.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\2062.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\2062.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\2062.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\2062.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\2062.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\10172.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\10172.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\10172.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\10172.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\10172.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\9352.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\9352.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\9352.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\9352.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\9352.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\5946.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\5946.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\5946.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\5946.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\5946.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\1202.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\1202.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\1202.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\1202.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\1202.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\856.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\856.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\856.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\856.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\856.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\9977.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\9977.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\9977.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\9977.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\9977.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\8684.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\8684.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\8684.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\8684.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\8684.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\1432.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\1432.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\1432.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\1432.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\1432.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\9664.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\9664.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\9664.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\9664.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\9664.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\6486.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\6486.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\6486.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\6486.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\6486.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\331.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\331.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\331.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\331.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\331.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\9531.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\9531.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\9531.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\9531.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\9531.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\4065.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\4065.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\4065.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\4065.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\4065.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\2620.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\2620.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\2620.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\2620.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\2620.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\6948.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\6948.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\6948.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\6948.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\6948.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\2722.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\2722.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\2722.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\2722.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\2722.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\7707.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\7707.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\7707.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\7707.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\7707.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\10663.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\10663.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\10663.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\10663.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\10663.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\8442.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\8442.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\8442.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\8442.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\8442.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\796.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\796.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\796.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\796.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\796.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\4202.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\4202.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\4202.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\4202.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\4202.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\4074.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\4074.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\4074.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\4074.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\4074.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\1310.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\1310.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\1310.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\1310.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\1310.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\6397.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\6397.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\6397.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\6397.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\6397.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\9971.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\9971.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\9971.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\9971.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\9971.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\8751.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\8751.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\8751.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\8751.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\8751.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\2046.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\2046.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\2046.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\2046.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\2046.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\9191.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\9191.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\9191.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\9191.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\9191.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\2274.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\2274.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\2274.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\2274.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\2274.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\10507.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\10507.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\10507.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\10507.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\10507.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\4245.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\4245.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\4245.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\4245.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\4245.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\1435.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\1435.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\1435.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\1435.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\1435.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\9896.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\9896.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\9896.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\9896.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\9896.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\9718.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\9718.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\9718.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\9718.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\9718.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\1612.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\1612.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\1612.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\1612.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\1612.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\33.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\33.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\33.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\33.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\33.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\10928.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\10928.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\10928.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\10928.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\10928.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\94.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\94.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\94.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\94.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\94.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\1636.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\1636.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\1636.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\1636.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\1636.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\11275.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\11275.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\11275.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\11275.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\11275.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\8170.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\8170.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\8170.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\8170.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\8170.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\3807.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\3807.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\3807.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\3807.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\3807.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\3605.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\3605.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\3605.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\3605.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\3605.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\9052.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\9052.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\9052.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\9052.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\9052.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\1898.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\1898.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\1898.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\1898.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\1898.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\6815.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\6815.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\6815.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\6815.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\6815.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\2691.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\2691.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\2691.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\2691.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\2691.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\10486.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\10486.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\10486.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\10486.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\10486.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\11142.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\11142.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\11142.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\11142.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\11142.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\6744.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\6744.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\6744.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\6744.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\6744.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\10018.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\10018.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\10018.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\10018.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\10018.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\985.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\985.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\985.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\985.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\985.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\10969.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\10969.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\10969.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\10969.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\10969.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\11017.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\11017.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\11017.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\11017.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\11017.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\1174.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\1174.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\1174.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\1174.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\1174.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\795.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\795.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\795.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\795.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\795.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\7674.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\7674.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\7674.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\7674.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\7674.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\6013.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\6013.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\6013.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\6013.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\6013.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\5096.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\5096.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\5096.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\5096.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\5096.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\3409.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\3409.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\3409.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\3409.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\3409.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\10407.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\10407.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\10407.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\10407.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\10407.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\4431.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\4431.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\4431.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\4431.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\4431.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\6576.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\6576.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\6576.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\6576.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\6576.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\4768.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\4768.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\4768.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\4768.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\4768.tif
..\Hed_Seg\data\RS_image_paper_vai\train\train_img\4198.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dsm\4198.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_dis\4198.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_image_label\4198.tif,..\Hed_Seg\data\RS_image_paper_vai\train\train_edge_from_CB\4198.tif
